id,type,review,label,file
246,test,"I found the first bit of stop motion animation intriguing and the mostly live action short with the girl going about in whatever country it was kept my interest, but the other 11 odd shorts really didn't pique my interest or make me think of anything at all. The music and 8mm footage all seemed to be so random that it all just seemed random. I would not recommend this to any one unless you get to see it free.<br /><br />As for the music being so in step that didn't come across either. I rented the DVD because I thought it was all stop motion animation or SMA mixed with live action and only the first short was SMA, the second had a little stop motion mixed with mostly live action. There was paper cut-out stuff in one, and the rest was outdoor shots from an 8mm camera with the music bed. Just didn't have any meaning to it I could see.",neg,10221_2.txt
247,test,"Now I'm a big animation fan -- love Svankmeyer and usually am into all applications of stop motion so I had high hopes for this one. Then I came on IMDb and paused --- I'm always real suspicious of films with a bimodal distribution of votes on IMDb. Here we've got another --- a bunch of 10s (shill anyone) and then some real low ones. I'm also suspicious of 10s with the word ""visionary"" in them. <br /><br />Sure there are visionaries but this character isn't one of them. Despite my misgivings, I saw this film and have to side with the ones. The stop motion animation was okay but the plots were banal and overall it seemed amateurish. Treat yourself to the real deal get some Svankmeyer and leave this also ran on the shelf.",neg,10222_1.txt
248,test,"Walt was particularly fond of quality. So how come the producers at Disney would release such a terribly edited, roughly acted (even for family fare!) mess of a movie? THE BIG GREEN had a good concept. And, since it is Disney, you know how the movie is going to turn out obviously. But THE BIG GREEN is horrible. The jokes are lame. And Steve Guttenburg, still alive, pulls in another terrible performance on his resume.<br /><br />Kids with too much time on their hands in small town Elma are offered an opportunity by their new teacher to play soccer. The kids don't know a thing though. And, gracious for us, we get to see Steve Guttenburg try to hit on the teacher from beginning to end.<br /><br />The speed up camera work does not work. THE BIG GREEN is full of speeding the pace of characters to move the movie along. Kids are not idiots. They will catch on if you give them enough of a hint without showing all that garbage. Guttenburg, for once in his life, should have turned down an offer to join this movie. Also the pretty Olivia d'Abo should have called this one off too. THE BIG GREEN can be known as 'The Big Bomb.'",neg,10223_2.txt
249,test,"This movie appears to have made for the sole purpose of annoying me. Everything I hate about films is present: fake sentimentality, extreme corniness, bad child actors and more feature abundantly. That's ignoring the fact that it depicts the extreme ignorance of American sports fans, with many of the cast professing that a football is shaped like a lemon. What?! That's a Rugby ball. The story follows a group of no hopers that get a new teacher that they like (who, coincidently, teaches the class in a short skirt) and gets them interested in football. Naturally, they're all rubbish (don't forget, they're no hopers) except for one kid who has moved from El Paso. Blah Blah, etc etc and the kids still don't become good footballers, but good heart ensues and the no hopers are turned into a bunch of well-rounded kids. Hell, even the adults start to come round; drunks are turned into caring parents, illegal immigrants are let off the hook...groan.<br /><br />This movie stars Steve Guttenberg. Now, before you go rushing off down your local video store to grab yourself a copy, hold up a minute. Guttenberg is rubbish. No, no; come on let's face it, how did this guy ever get to be in a movie? I have absolutely no idea, and there is nothing in this movie to give me an idea. Olivia d'Abo stars along side Steve and doesn't impress either. She merely seems to be going through the motions and looking nice while doing it. Although I have no problems with the latter part; her performance does the movie no credit. The child actors that make up the rest of the cast are just as bad as you would expect from a movie like this. Most of them are disgusting and/or annoying and it doesn't make for pleasant viewing at all. There's a goat in the film who plays the mascot and he does a good job; but you wouldn't see a movie for a goat, so don't bother seeing this movie.",neg,10224_2.txt
250,test,"Take a clichÃ© story and insert Steve Guttenberg.Need i say anymore?This truly is as bad as you would expect. Sheriff Tom Palmer(Guttenberg)and Anna Montgormery attempt to transform a group of useless,inept kids into a winning soccer team.Lacking originality and direction from the offset it's quite a struggle to maintain any form of interest in this film. Despite my reservations about Guttenbergs acting ability i can safely say that the acting of the rival teams coach is actually worse than Guttenbergs.Previously unimaginable i thought. This type of story of underdogs battling all the way to the top has been done before and better every time than this so called 'film'",neg,10225_1.txt
251,test,"Nothing more than a soccer knock-off of The Mighty Ducks, this film proved to be annoying in most aspects. This was one of those times where you're parents ask you to take your younger siblings just so they don't have to deal with them for a few hours. To say the least, my younger sisters liked it, but it proved to be too much like the far superior Mighty Ducks. Oh well, at least Olivia d'Abo was hot and Steve Guttenberg still had a job at that point in time.",neg,10226_3.txt
252,test,"This is one of the most unoriginal, cliche-ridden movies I have ever seen. Even if you didn't like this film's antecedents, 'The Bad News Bears' and 'The Mighty Ducks,' they are bound to have done a better job than this one. From the moment the new teacher greets her class and they tell her, ""Don't bother with us, we're all losers,"" you can see everything that's coming twenty miles away for the rest of the film. <br /><br />All the usual suspects are here. Besides the spunky teacher, we have a group of what are supposed to be endearingly bratty kids (they're brats, yes, but no so endearing), a slow-witted small town sheriff that they love to torment, an arrogant head coach of the winning rival team, etc., ad nauseum. Only Olivia d'Abo as the new teacher displays any likabilty. I never cared much for Steve Guttenberg before and his performance as the sheriff doesn't change things. Jay O. Sanders is a capable actor but his character, the rival coach, leaves him nothing to work with. Let's hope that writer/director Holly Goldberg Sloan comes up with something better next time out.",neg,10227_3.txt
253,test,"HOW MANY MOVIES ARE THERE GOING TO BE IN WHICH AGAINST ALL ODDS, A RAGTAG TEAM BEATS THE BIG GUYS WITH ALL THE MONEY?!!!!!!!! There's nothing new in ""The Big Green"". If anything, you want them to lose. Steve Guttenberg used to have such a good resume (""The Boys from Brazil"", ""Police Academy"", ""Cocoon""). Why, OH WHY, did he have to do these sorts of movies during the 1990s and beyond?! So, just avoid this movie. There are plenty of good movies out there, so there's no reason to waste your time and money on this junk. Obviously, the ""green"" on their minds was money, because there's no creativity here. At least in recent years, Disney has produced some clever movies with Pixar.",neg,10228_1.txt
254,test,"Also titled--> The Magical Castle--> This one is a stretch. Why bother? Why create another rockbart and then add another story line that has nearly nothing to do with the play nor swan lake. Only some girlfriend of rockbart, the stolen book of forbidden arts and the original characters (not voices remain). Stripped to to its bares this is a continuation by a thread. Next thing you know some bird will have memorized the ""forbidden arts"" and Swan Princess 4: the magical bird will be born. Thankfully though the chapters are supposedly closed and this will beginning but bad ended trilogy will come to a close.",neg,10229_2.txt
255,test,"Formula movie about the illegitimate son of a rich Chilenian who stands to inherit a fortune and gets mixed up in the affairs of bad guys and falls in love with a beautiful female lawyer (Vargas). It looks very much like a TV movie, not really exciting. The only reason I bothered to see it was because Valentina Vargas was in it. No real surprises here, though it is nice to see Vargas. Great looking Chilenian landscapes on display but Malcolm McDowell's part is very small and doesn't add much to the movie. Michael Ironside plays as usual a bad guy but this is not one of his most memorable parts. The chase scenes are standard fare.",neg,1022_3.txt
256,test,"I loved the first movie, the second one was okay, disappointed John Cleese wasn't jean bob anymore as hes my favorite character. But the third one...what happened to the animation??? it looks low budget like a sat morning cartoon! except for the flashback which was taken from the first movie. They really should have stopped after number 2, this just makes the rest look bad!! Derek's voice has changed but its not as recognizable as jean bob..Rogers also looks very strange. I also don't understand where Rothbart came from. I thought he died! This movie made me want to turn it off, as much as i love the first one, i was very disappointed with this installment. They will never beat the original!:)",neg,10230_2.txt
257,test,"I had to rent a couple of movies for my little cousin for New Year's and she picked out The Swan Princess: The Mystery of the Enchanted Kingdom and The Little Mermaid 2 and we just watched both films, while she's sleeping, I figured I could get a couple comments in. :) While this is a very cheesy cartoon, it really wasn't that bad. You have to admit that for children, these plots are new to them and it could be a great introduction of these stories to them.<br /><br />Odette finds out that Derek has been secretly keeping the magic secrets of Rosthoe and she tells Derek to destroy them immediately, but him being a guy, typically he does not do so and tells her that no on could achieve the magics without his help. When a witch named Zelda gets her hands on them, she finds out that Derek tore off the last words of a spell she wants to use to destroy everything, and she kidnaps Odette in order to retrieve this information.<br /><br />The Swan Princess: The Mystery of the Enchanted Kingdom is silly and predictable, but for the kids I would honestly say it's a go. It's so rare we have these clean cut cartoons now a days, so I'm going to cut the film some slack. It was just weird seeing all the voices change all of a sudden, I grew up with the first one, so I guess it was just stuck in my head.<br /><br />4/10",neg,10231_4.txt
258,test,"I am the sort of person who never, ever watches animated movies, but I make an exception for Thumbelina and the Swan Princess. Being absolutely in love with the first installment of the series, I bought this and sat down to watch it with a very biased mind, determined to love it because I'd spent money buying it. I finished the movie, and all I can think is THE HORROR!!! I wanted to like it, I really did. I tried very, VERY hard to like it. But I couldn't enjoy a second of this grueling film. The songs made me feel like ripping my ears out of my head. The dialogue was so lame I felt myself twitching with frustration and irritation every time someone opened his or her mouth. The villain was laughable and I felt myself wanting Derek and Odette to die in the end... and I was absolutely in love with them from the first film.<br /><br />I am going to try repress the memory of this movie, because it almost destroyed the first one for me. There is one song in the movie in which there are a series of flashbacks to the first film. The difference in animation between the two is made very obvious, and I began yearning for the first one and wishing I'd never set eyes on the third.<br /><br />Do yourself and favor and don't waste your time.",neg,10232_1.txt
259,test,"I think my summary says it all. This MTV-ish answer to the classic Candid Camera TV show features a Gen X (or is that Gen Y) type putting in false choppers and wearing various hats and wigs and glasses, and setting people up in fairly outlandish although often not very interesting situations. Example: Kennedy has a guy invite his parents to his ""wedding."" Kennedy is the bride, done up in a full bridal gown and long wig. The ""joke"" is that the parents immediately understand their son is marrying a man who claims to no longer have his ""bits and pieces."" Problem is, this schtick goes on way too long, obviously to fill out time. And Kennedy is about as funny as a dead cod lying in the sun. Candid Camera would have run three or four scenarios in the time it took Kennedy to get through this one, running around, constantly asking ""Do I look fat?"" I recognize the show was not made for me. It was made for 12-year-old pinheads who think JACKASS is the height of comedy today. So let them laugh. Thank God the show was short-lived.",neg,10233_3.txt
260,test,"Wow, was this version of THE RACKETEER tough to watch! While none of the other reviews have mentioned this, the public domain version I watched was seriously flawed. The sound track was off by about 10 seconds--meaning the dialog and action never came close to matching. So, you'd hear something occur well before you saw it--a very confusing proposition! The worst is where you hear a gun shot and only later doe the guy get hit and slump to his death in a taxi.<br /><br />While this seriously marred the film, it also made concentrating on the dialog easier--and showed the serious shortcomings of it as well. The dialog was simply awful--often delivered with almost no inflection or feeling. As one review said, it was like watching a high school play. Part of this is understandable, as sound was a new medium, but this film's dialog was bad even compared to other 1929 films--really bad. And, like many of these early sound films, the film was just too talky--with sappy and overly melodramatic language and just not much action. And you'd THINK with a title like ""The Racketeer"" that there would be some action!! However, it's really a sappy romance--with very little action.<br /><br />The film finds Carol Lombard straddled with an alcoholic musician. She herself ends up stealing to try to take care of him--and the crook, Robert Armstrong, comes to her assistance. When Armstrong catches her cheating at cards, he covers for her and then helps the drunk brother to get on his feet--and naturally he falls for her in the process. The problem is that once the drunk sobers up, he, too, wants Lombard and she needs to choose between them. Wow...a recovering drunk or a mobster...talk about a couple great prospects! Overall, it's a bit hard to rate considering the lousy print I saw. However, even if you ignore this, the film has a lot of problems due to its poor use of dialog and excessively talky nature. And...it was sappy too boot.",neg,10234_3.txt
261,test,"Carole Lombard stars in this transition period film. This film is a typical example of a very early ""talkie"" (First practical sound film was ""The Jazz Singer"", 1927). Overall, the acting in this film tends to be extremely broad and very melodramatic.<br /><br />The viewer may easily note that the actors are still ""acting"" for a silent film, and this combined with the overly pronounced, overly earnest dialog (It seems most likely a diction-elocution-drama coach was employed extensively to teach the ""silent"" actors to speak lines), creates some rather comical scenes which were not at all intended to be comical.<br /><br />Carole Lombard's later great acting ability is all but unrecognizable underneath all the broad gestures, melodrama, and eager earnestness.<br /><br />Mainly interesting as an historical curiosity of the period, and for it's completely unintended comedy-camp value.",neg,10235_3.txt
262,test,"Time has not been kind to this film from the transition days of sound from silent. The plot has a gangster falling for a socialite who wants to help the down on his luck violinist she loves. There are of course complications. The problem with the film for me is that it hasn't aged well. Performances are all over the place with some emotional scenes seeming so over the top as to be laughable. One late exchange where Carol Lombard throws someone out of her room had me howling with its sing song delivery. There are other times when the film becomes static, a sign of the limitations of the microphones. Its not a bad film, its just that the technical limitations of the film get in the way of real enjoyment. Normally I'm forgiving, but this time out I just couldn't go with the flow (Then again the copy I saw was absolutely horrible). Worth a shot in a forgiving mood (and to be reminded that Robert Armstrong actually did more than play Carl Denham in King Kong)",neg,10236_4.txt
263,test,"""The Racketeer"" stars Carol (deprived of the ""e"" that usually appeared at the end of her first name) Lombard as a woman thrown out of society because she left her husband for a concert violinist (Roland Drew) who has since become a down-and-out alcoholic, and torn between her love for him and the interest of New York crime kingpin Robert Armstrong (top-billed). It's virtually a compendium of what was wrong with the earliest talkies: stiff direction, immobile cameras, stagy acting and ridiculously slow-paced delivery of lines. At the time the sound crews were telling the directors to have their actors speak every line s-l-o-w-l-y and not to start speaking their own line until after the previous actor had finished theirs. Done about five years later, this could have been an interesting movie, but director Howard Higgin faithfully follows his sound recorder's dictates and systematically undercuts the talents we know Lombard and Armstrong had from watching their later movies. ""The Racketeer"" was made in 1929, a year that despite the transition problems from silent to sound nonetheless gave us some legitimate masterpieces Â? Vidor's ""Hallelujah!,"" Mamoulian's ""Applause,"" Wyler's ""Hell's Heroes,"" Capra's ""Ladies of Leisure"" Â? all from directors with strong enough wills to tell the soundboard dictators to get stuffed and let their actors talk and act naturalistically. Too bad Howard Higgin wasn't that strong; as it is, watching a naturally rapid-paced actor like Armstrong slog through the part in the ridiculous way he's been told to speak, one can't help but wonder where that 50-foot gorilla is when Armstrong needs him.",neg,10237_3.txt
264,test,"Sammi Cheng & Andy Lau are coupled yet again in their 3rd film -- YESTERDAY ONCE MORE -- directed by HK's actioneer Johnnie To...fans of To's action films will be disappointed to find not a single gun was used in the filming...furthermore, fans of Cheng & Lau's previous films, NEEDING YOU & LOVE ON A DIET, will also be disappointed to find that YESTERDAY is no where near as funny or endearing...<br /><br />Mr. & Mrs. To (Lau & Cheng) are a divorced couple...both affluent HK citizens...both incredibly mischievous...both just happened to be professional thieves -- 'two birds of the same feather'....A couple years earlier, they divorced over an inability to find middle ground on splitting the loot...Now she's remarrying...to the son of a rich heiress -- a total momma's boy (Carl Ng) through & through...The soon-to-be mother-in-law (Jenny Woo) is suspicious of Mrs. To's past & thinks she's only marrying her son for the family jewels -- the heiress' priceless ruby necklace...<br /><br />The necklace is stolen...is it Mrs. To's materialistic eye that gets the best of her?... or is it her ex-husband, Mr. To's way of sabotaging the marriage to steal the jewels for himself?...<br /><br />This is not a movie about two pple falling in love or rekindling a love...its about two pple who have always been in love but have somehow been to foolish to realize it...they let pride & greed overwhelm them...<br /><br />Overall: YESTERDAY is one part caper/heist film & one part homage to classic Hollywood glamour from its golden years -- i.e. Cary Grant & Grace Kelly's TO CATCH A THIEF...Johnnie To is riding too heavily on Cheng/Lau's chemistry from their previous films...hoping Cheng/Lau's immense popularity & fan base will be enough justification for this third film....I think Sammi Cheng is one of the most likable/charming entertainers working t'day...& Lau is definitely the Tom Cruise of Asian cinema...<br /><br />I really enjoyed their first two films & consider the Cheng/Lau pairing comparable to those classic Hollywood couples of the 40's & 50's...but YESTERDAY falls very short of expectations...terrible writing, ridiculous situations, product placements galore, & all the subplots & supporting characters were unnecessary...come to think of it...this film was unnecessary...unless you just love celebrity watching...",neg,10238_2.txt
265,test,"I've seen several stage and film adaptations of Alice in Wonderland and this one has to take the cake as the absolute worst. My family bought the DVD unsuspectingly and couldn't even make it through the first half. I later went back and forced myself to watch the whole thing (it had been a Christmas gift to me) and was just appalled.<br /><br />The only redeeming factor (and it's hardly redeeming enough to save the whole show) is Mark Lin-Baker playing the Mock Turtle with a Yiddish accent. It's one of the few moments in the piece that has some real charm and can be taken somewhat seriously. Other than that, the songs are half-songs, the melodies are half-melodies and even Meryl Streep cannot make this direction look good.",neg,10239_1.txt
266,test,"Terrific production and a good comedic performance by George Clooney can't save curiously detached, occasionally clumsy quasi-comedy from Joel and Ethan Coen. Depression-era road tale hearkens back to yesterday with three escaped chain-gang prisoners seeking a hidden fortune, and inadvertently becoming country music stars in the process! The film meanders along but never builds any momentum. It does get a big boost from Clooney's charismatic, Gableesque mugging, and also from the art direction and T-Bone Burnett's lively music. Otherwise, the screenplay (by the Coens) is seriously lacking in humor and interest, supporting cameos by John Goodman and Holly Hunter fail to add any lift, and the second-half of the movie slides precariously into self-indulgence. ** from ****",neg,1023_3.txt
267,test,"How can ANYBODY give this anything higher than a '1'?<br /><br />I thought ""Manos, the Hands of Fate"" would forever be the worst movie ever to impinge itself upon my optic nerve. Indeed, I didn't think anything COULD be worse.<br /><br />I was wrong. ""Galaxina"" is that rare movie where EVERY SINGLE ELEMENT of it is achingly, agonizingly, blindingly bad. How often have you watched a movie and commented, ""Who the hell LIT this thing?"" From lighting to soundtrack to effects to script to acting to cinematography to . . . well, EVERYTHING, this movie is absolutely unendurable. It's so bad, I couldn't even tell for some time if it was the worst comedy or the worst drama I'd ever seen.<br /><br />It's too bad even to be laughable. I'd sooner eat a platefull of broken glass than sit through it again.",neg,10240_1.txt
268,test,"If ever there was a film that can be considered a missed opportunity then that film is Galaxina. What could possibly be wrong in basing a sci-fi film around a sexy statuesque female android? Surely such a film could never be a complete waste of time? Well, sadly this movie is pretty close to useless. There are a number of faults with this production it has to be said, however, there are two basic problems that entirely destroy the whole enterprise. Firstly, this is a comedy with no funny bits at all, or at the very least a film where the potentially amusing aspects are presented in an incredibly unamusing way. Secondly, the title character is woefully underused. This may be because Dorothy Stratten was not really an actress but if so it was a terrible decision as she is still easily the best thing about the film. I don't think she really needed to be a great thespian to pull off the role of a sexy android to be perfectly honest. Anyway, what we are left with is a whole lot of mind-numbing comedy relief, which often is made up of hopeless spoof-type gags of the big sci-fi hits of the time such as Alien, Star Wars and 2001. It's badly written and not funny at all, and it doesn't even really have a plot to propel things along. The story basically is about a police space-cruiser that is sent to get a rock. That's it! Steven Spielberg once said that a high-concept movie was one whose plot line could be described in one sentence. What he didn't define was what you call a movie that can be described in less than a sentence - pointless maybe?<br /><br />This seemed like a sure-fire winner to me but it failed miserably. It seems to have been an attempt to spoof Star Wars and combine it with adult comedy situations. All it does actually achieve is to leave you cold and a little irritated that it wasn't close to what it should've been. A Barbarella for the 80's this ain't.<br /><br />Shortly after this film was finished Dorothy Stratten was murdered in an appallingly violent and horrific way. And for that reason Galaxina has derived a considerable amount of it's cult interest. I just think it's a great shame that Dorothy didn't have a better film left to immortalise her.",neg,10241_1.txt
269,test,"The odd thing about Galaxina is not that it is supremely bad, although it is. The odd thing is that in spite of being supremely bad, it is not funny. Supremely bad movies have their own particular brand of unintended humor--the secret of their success, you might say. But Galaxina is quite uniquely different--it is MST3K's worst nightmare, a bad movie in which the intentional *and* the unintentional humor alike fall flat.<br /><br />It is easy enough to figure out why the intentional jokes fail--and the reasons are quite varied. Sometimes it's a timing question; sometimes it's a good idea badly worked out (the human restaurant *could* have been hilarious, but it wasn't); sometimes it feels like there was some mixup in the cutting room, with the punchline ending up on the floor; and sometimes the jokes are just bad jokes. Bad movies get their laughs from such unintentional snafus. It's harder to figure out why Galaxina doesn't get any laughs on that count. Something is subtly wrong with the unintentional humor in this movie, just as something is wrong (not at all subtly) with the intentional humor. It is a supremely bad movie whose very badness is not the redeeming quality it usually is. It's absolutely unique in my experience.",neg,10242_2.txt
270,test,"This is not the worst movie I've ever seen. I did not feel like I wanted to remove my eyeballs forcibly after watching Galaxina. It just is not good. The jokes are almost funny, but fall short. All of them. The few gags that come close are beat back down by repeating them over and over. The production values are, well, non-existent. The sound is bad, the lighting is bad, ... it just seems cheaply made; overly so. The dialog ... well, often it is missing - many awkward silences; they are all just standing around, and it seems like someone should be saying something. The film even seems ambivalent about what it wants to be - it is not always clear that it was intended as a comedy - like maybe that developed after shooting started. It feels like someone's film project that they threw together the night before it was due, and if they had put two weeks into it, it could have been good.<br /><br />And I'm easy to please. I thought ""Mom and Dad Save the World"" was a hoot. I like ""Pluto Nash"". ""Mystery Men"" is one of my favorite movies. ""Spaced Invaders"" is well nigh unto a classic. This turkey just doesn't do it. ""Space Truckers"" was more believable.<br /><br />Avery Schreiber, who can be very funny, tries too hard. His part calls for a straightman, and he plays it leaning toward sitcom. Dorothy Stratten is OK in her role, but not particularly noteworthy.<br /><br />Oh, yeah, the ""My watch is always slow."" line was funny. I'll give this movie all the kudos it can get, it needs it.<br /><br />The space vehicle models are not bad, but they are few and are not used effectively. The space scenes are vague. No sweeping passes, no close up detailed fly-bys, not even appropriate action scenes when they dock. (The Infinity does crash land very oddly at one point.) The flight dynamics are terrible; worse than anything you've seen, they're jerky, not smooth. The initial battle is stilted and static; even though the two ships have just shown that they can maneuver in their jerky fashion, they trade (slow) shots at close range in a manner that is more reminiscent of a 16th century sea battle, except not as exciting.<br /><br />The aliens - imagine if all of Star Wars was the cantina scene. That many rubber masks could get dull rather rapidly, no? A few are used as sight gags that work OK the first time, but not the fifth.<br /><br />Mercifully, if you attempt to watch Galaxina, you are likely to fall asleep. (I got busy doing something else and missed the last ten minutes, and did not feel like it was worth replaying it. If that doesn't say ""It sucked"", I don't know what does.) Sadly, there is a lot of potential, and this could easily have been a good movie. It would be easy to remake this and have a decent film.<br /><br />MadKaugh",neg,10243_2.txt
271,test,"I'm not a movie snob. I've liked lots of movies that critics hate, and I've hated movies that critics love. However, I have to agree with critics here--""Galaxina"" is just substandard. Clearly intended to be a comedy, it only has a few scattered laughs. ""Galaxina"" has poor photography; it has poor special effects; it has some pretty poor acting; and the production values...well, the sets might as well have been made of cardboard.<br /><br />""Galaxina"" tells the story of a spaceship whose crew is looking for a magical object called ""The Blue Star"". After a long voyage (and some very unconvincing space battles), the crew arrives at its destination, a sort of wild west alien world. There's a painfully unfunny cantina scene (clearly designed to be a spoof of the famous ""Star Wars"" scene), a chase involving space bikers, and a final getaway.<br /><br />The cast tries, but can't breathe life into this turkey. Stephen Macht and Avery Schreiber have done better work in other movies. James David Hinton is pretty good as a member of the spaceship's crew. The late Dorothy Stratten stars as the robot of title, and while she looks great, her role doesn't give her much of a chance to act.<br /><br />You might catch this film to see Dorothy Stratten. However, if you're looking for a good movie, you'll probably want to skip this one.",neg,10244_2.txt
272,test,"I've seen worse films. This is bad but at least doesn't try to be good so it deserves a brief round of applause. It rest firmly in the realms of the low-budget B-movie sci-fi genre.<br /><br />It is a rubbish film but in a nice way and is certainly worth buying if it's in the bargain bin at your local supermarket. Awfully charming rather than just plain awful.<br /><br />The highlight for me is when Galaxina's lover goes to rescue her. Upon turning up she exclaims ""Bunnyfluff!"" which draws sniggers from his co-pilot.<br /><br />Sit back, get drunk, enjoy!",neg,10245_4.txt
273,test,"I have yet to watch STARCRASH (1979) - that notoriously cheesy Italian take on STAR WARS (1977) - but it can't be much worse than this misbegotten piece of junk which, suffice it to say, makes Mel Brooks' so-so SPACEBALLS (1987) look like a veritable work of art! In fact, the main reason why GALAXINA is remembered at all nowadays is because of the tragic fate which befell its leading lady - Playboy centerfold Dorothy Stratten who was killed by her insanely jealous estranged husband - before the film had even had its official premiere! <br /><br />Although Statten (who subsequently had two biopics made about her wherein she was portrayed by Jamie Lee Curtis and Mariel Hemingway) plays the title role, for the first half of the film she is reduced to being propped up in a chair ostensibly driving a spaceship on a 27-year journey to some planet or other; in fact, Galaxina is an all-purpose android who also serves the wacky crew their snacks, gets them all hot under the collar and even goes scouting for the Blue Star (cue choral music) once they land! Having said that, Statten certainly looks luminous in her white attire and, even if her role hardly demands much exertion of any acting talent she might possess, it's not exactly demeaning either.<br /><br />Still, it's ironic that for a film which bears her name, she is overshadowed by the campy and would-be zany antics of her fellow crew members, especially the annoying Captain Cornelius Butt (which gives you the idea of the level of comedy on display here), a long-eared, wing-sporting colored guy, a pot-smoking, proverb-quoting old Chinaman and, best of all (relatively speaking) a foul-mouthed, rock-eating, hairy alien creature they hold prisoner. The villain of the piece is a metal-clad non-entity who does, however, have the best laugh in the film when, upon hearing the choral music following his every mention of the Blue Star, exclaims, ""What is this s**t?"" There is little point in listing the sci-fi classics which are mauled by this stinker in its ludicrous attempts at spoofing the genre since they are not only lame but obvious; incredibly enough, a chest-busting but ultimately benign alien is apparently played by diminutive Hollywood veteran, Angelo Rossitto!<br /><br />For what it's worth, then, the scenes shot on the planet they visit (which looks more like a Western set than a planetary landscape) have a yellowish, sun-like hue and its inhabitants are 'human gourmets' (delicacies on their menu include Skin and Tonic, Scotsman on the Rocks, Thigh Pies, Baked Alaskan, etc), not to mention a motorcycle gang who serve their own particular deity (the Harley Davidson) and when our heroes escape on the back of it, they dare not shoot at them for fear of hitting their ""Lord"". God(awful) indeed...",neg,10246_2.txt
274,test,"This picture hit the movie screens on June 6th 1980, starring Stephen Macht as Sergeant Thor, Avery Schreiber as Captain Comelius Butt, J.D. Hinton as Buzz and starring Playmate of the year Dorothy Stratton. The picture starts with the police infinity roaming space looking for I guess criminals. There ship is suddenly attacked by an unknown space ship. Enters Sergeant Thor and his partner Buzz as they try to figure out who the unknown ship belongs to. When failing they call on Captain Comelius who instructs his crew to fight back. Enters the gorgeous Dorothy Stratton, who plays the role of Galaxina who is man made robot. An now a few thoughts on this picture. This movie was plan stupid and it's one of the reasons that I don't get into Sci-Fi. If you're into Sci-Fi you would have notice that the laser sound effects were borrowed from an early Sci-fi movie titled Battlestar Galactica which aired in theaters in 1978. Many of the door sounds that you hear in this movie came from another Sci-Fi movie that aired back in 1966 titled Star Trek. Now for the reason that I bought this movie, Dorothy Stratton. She is gorgeous in her one piece suit. I think her talents were wasted in this picture and she should have never been involved in such garbage. Connie Sellecca was also considered for the role and her talents would have been wasted also. On the picture alone I give this movie 1 weasel star and on Dorothy Stratton I give her 10 weasel stars even though she didn't deserve to be put into a trash movie like this. If you like pictures like this you can get the DVD version on Amazon.com",neg,10247_1.txt
275,test,"For connoisseurs of bad movies, Galaxina is a true gem. With truly horrid dialog, acting, and directing, it's no choice for people seeking a proper movie. But as one of the most unintentionally hilarious movies of its genre, it's priceless for a good laugh. In particular, the scenes involving the Harley Davidson-worshiping motorcycle cult are especially good, and many other scenes present an opportunity for a cheap laugh.<br /><br />Sadly, the scenes with Dorothy Stratten really fail to deliver, but since she's playing an android, I suppose one can excuse her for wooden acting.<br /><br />Bad movie-lovers, don't pass this one up!",neg,10248_1.txt
276,test,"... what a porn movie would look like if you took out the sex and just left in the bad dialog, cheap sets and bad acting, you would have Galaxina.<br /><br />This film came out when the Original Star Wars proved there was a market for Science Fiction. This in turn lead to some gems such as Alien and a revitalized Star Trek. Unfortunately, it also led to some bad movies, and this was obviously one of them. (I say obviously, because I hadn't even heard of this film until a few days ago.I missed it when it came out in 1980.) <br /><br />Here's the underlying problem. Dorothy Stratton couldn't act, so for most of the movie, they didn't even let her try. I understand her tragic death has given this film an undeserved cult status, but for the life of me I can't understand why.<br /><br />Clearly, the movie tried to Spoof Star Wars, Star Trek and Aliens, but they clearly don't understand than when you spoof something, it has to be FUNNY! This movie wasn't, or at least, the comic timing on jokes that could have been funny weren't. Science Fiction is ripe for parody, as Spaceballs and Galaxy Quest proved. This movie, however, did it poorly.",neg,10249_1.txt
